file,tests,stratified,splits,k,weight,metric,acc,pr,rec,f1,acc_std,pr_std,rec_std,f1_std
glass.csv,crossvalidation,not,2,3,uniform,euclidean,0.6635514018691588,0.6459666610528679,0.5869398021776873,0.5781974008254129,0.0,0.0,0.0,0.0
glass.csv,crossvalidation,not,3,3,uniform,euclidean,0.6539514866979655,0.5449730678678048,0.5226652574478662,0.4990336092258519,0.0,0.0,0.0,0.0
glass.csv,crossvalidation,not,5,3,uniform,euclidean,0.6679955703211518,0.6463266879319511,0.5914630369630369,0.5761770940773545,0.0,0.0,0.0,0.0
glass.csv,crossvalidation,not,10,3,uniform,euclidean,0.6954545454545454,0.5865739538239538,0.5776760461760462,0.5567075167694363,0.0,0.0,0.0,0.0
glass.csv,crossvalidation,strat,2,3,uniform,euclidean,0.7010048055919615,0.7183864795918368,0.5912506961849068,0.6060897423067808,0.0,0.0,0.0,0.0
glass.csv,crossvalidation,strat,3,3,uniform,euclidean,0.7161417387994241,0.7873303757361728,0.619393348197696,0.6428432964084138,0.0,0.0,0.0,0.0
glass.csv,crossvalidation,strat,5,3,uniform,euclidean,0.6909944964596126,0.7277622459240105,0.592123015873016,0.6259588863988087,0.0,0.0,0.0,0.0
glass.csv,crossvalidation,strat,10,3,uniform,euclidean,0.7180260433692929,0.6057485569985571,0.6223214285714286,0.5955606893106894,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,1,uniform,manhattan,0.7539362734900492,0.7092552910052909,0.7352380952380952,0.6930211167401571,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,2,uniform,manhattan,0.6999676067639455,0.5807997835497837,0.5775396825396826,0.5607629420516418,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,3,uniform,manhattan,0.7190114614599741,0.6734391534391534,0.6638888888888889,0.640757306419071,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,4,uniform,manhattan,0.6999703309657543,0.585414862914863,0.5942460317460319,0.5705850242808446,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,5,uniform,manhattan,0.7096486770285397,0.580330179080179,0.6083333333333333,0.5754737648545698,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,7,uniform,manhattan,0.7018763806750077,0.5382948532948533,0.5854166666666667,0.539833608657138,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,10,uniform,manhattan,0.6551150108472763,0.5053342953342953,0.5178571428571428,0.4995999708925405,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,15,uniform,manhattan,0.6623232323232324,0.4643296980796981,0.48638888888888887,0.4635131062321466,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,20,uniform,manhattan,0.6438038277511963,0.38410233285233286,0.4208928571428571,0.39198781266892724,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,1,uniform,euclidean,0.7201898521006072,0.6326917989417989,0.6690873015873016,0.6370271313653666,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,2,uniform,euclidean,0.7174720893141945,0.6465958393458393,0.6275198412698414,0.6153035314358843,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,3,uniform,euclidean,0.7178241552497846,0.626686507936508,0.5992460317460317,0.5945980392156863,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,4,uniform,euclidean,0.6903377019624158,0.5775365837865838,0.5976785714285714,0.5675417143915596,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,5,uniform,euclidean,0.6877488682179758,0.6087699892699893,0.6070634920634921,0.5889649053503543,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,7,uniform,euclidean,0.6722122499925702,0.5888847726347726,0.6079365079365079,0.5757791813449709,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,10,uniform,euclidean,0.6395749254559323,0.45407046657046657,0.46904761904761905,0.4521409119203237,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,15,uniform,euclidean,0.6361623426154318,0.4173880748880749,0.45446428571428565,0.4220350836527308,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,20,uniform,euclidean,0.6371558837805977,0.4693353498353499,0.4774801587301587,0.45502469752469754,0.0,0.0,0.0,0.0
glass.csv,weight,strat,10,1,uniform,euclidean,0.7275473763460034,0.6610491822991822,0.673611111111111,0.6509222776134541,0.0,0.0,0.0,0.0
glass.csv,weight,strat,10,2,uniform,euclidean,0.7132194616977225,0.5687138972138972,0.5960119047619048,0.5667705714764538,0.0,0.0,0.0,0.0
