file,tests,stratified,splits,k,weight,metric,acc,pr,rec,f1,acc_std,pr_std,rec_std,f1_std
iris.csv,weight,not-stratified,2,3,uniform,euclidean,0.9533333333333334,0.9543589743589744,0.9559676434676435,0.9534786081493275,0.0,0.0,0.0,0.0
iris.csv,weight,not-stratified,3,3,uniform,euclidean,0.9666666666666667,0.9665623071840823,0.9658743126880384,0.9660402540304501,0.0,0.0,0.0,0.0
iris.csv,weight,not-stratified,5,3,uniform,euclidean,0.9666666666666668,0.9718253968253968,0.9638888888888889,0.9647777777777777,0.0,0.0,0.0,0.0
iris.csv,weight,not-stratified,10,3,uniform,euclidean,0.9800000000000001,0.9847222222222223,0.9783333333333333,0.9795478595478595,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,2,3,uniform,euclidean,0.9533333333333334,0.9544701474049301,0.9533333333333334,0.9532825950893177,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,3,3,uniform,euclidean,0.9865196078431372,0.9872912127814089,0.9865196078431372,0.9865071607007092,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,5,3,uniform,euclidean,0.9666666666666668,0.9694949494949494,0.9666666666666666,0.9665152780942254,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,3,uniform,euclidean,0.9800000000000001,0.9811111111111112,0.9800000000000001,0.97993265993266,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,1,uniform,manhattan,0.9666666666666666,0.9700000000000001,0.9666666666666666,0.9664646464646465,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,1,uniform,euclidean,0.9600000000000002,0.9682539682539684,0.96,0.9591750841750841,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,2,uniform,manhattan,0.9533333333333334,0.9555555555555555,0.9533333333333334,0.952861952861953,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,2,uniform,euclidean,0.9533333333333334,0.9626984126984128,0.9533333333333334,0.9524410774410773,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,3,uniform,manhattan,0.9666666666666668,0.9738095238095239,0.9666666666666666,0.9659090909090908,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,3,uniform,euclidean,0.9733333333333334,0.9755555555555556,0.9733333333333334,0.9731986531986532,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,4,uniform,manhattan,0.9733333333333334,0.9777777777777779,0.9733333333333333,0.973063973063973,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,4,uniform,euclidean,0.9600000000000002,0.96984126984127,0.96,0.9587542087542087,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,5,uniform,manhattan,0.9733333333333334,0.9777777777777779,0.9733333333333333,0.973063973063973,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,5,uniform,euclidean,0.9666666666666668,0.9722222222222223,0.9666666666666666,0.9663299663299663,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,7,uniform,manhattan,0.9666666666666668,0.9722222222222223,0.9666666666666666,0.9663299663299663,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,7,uniform,euclidean,0.9733333333333334,0.9793650793650794,0.9733333333333333,0.9726430976430975,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,10,uniform,manhattan,0.9733333333333334,0.9793650793650794,0.9733333333333333,0.9726430976430975,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,10,uniform,euclidean,0.9733333333333334,0.9755555555555556,0.9733333333333333,0.9731986531986532,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,15,uniform,manhattan,0.9733333333333334,0.9793650793650794,0.9733333333333334,0.9726430976430975,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,15,uniform,euclidean,0.9733333333333334,0.9777777777777779,0.9733333333333333,0.973063973063973,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,20,uniform,manhattan,0.9733333333333334,0.980952380952381,0.9733333333333334,0.9722222222222221,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,20,uniform,euclidean,0.9733333333333333,0.9777777777777779,0.9733333333333333,0.973063973063973,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,1,uniform,euclidean,0.96,0.9682539682539684,0.96,0.9591750841750841,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,1,distance,euclidean,0.96,0.9666666666666668,0.96,0.9595959595959596,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,1,square,euclidean,0.9666666666666666,0.9738095238095239,0.9666666666666666,0.9659090909090908,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,2,uniform,euclidean,0.9533333333333334,0.9611111111111112,0.9533333333333334,0.9528619528619527,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,2,distance,euclidean,0.96,0.9666666666666668,0.96,0.9595959595959596,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,2,square,euclidean,0.9666666666666668,0.9722222222222223,0.9666666666666666,0.9663299663299663,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,3,uniform,euclidean,0.9666666666666668,0.9738095238095239,0.9666666666666666,0.9659090909090908,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,3,distance,euclidean,0.9800000000000001,0.9833333333333334,0.9800000000000001,0.9797979797979798,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,3,square,euclidean,0.9733333333333334,0.9755555555555556,0.9733333333333333,0.9731986531986532,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,4,uniform,euclidean,0.9800000000000001,0.9833333333333334,0.9799999999999999,0.9797979797979798,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,4,distance,euclidean,0.9800000000000001,0.9833333333333334,0.9800000000000001,0.9797979797979798,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,4,square,euclidean,0.9800000000000001,0.9833333333333334,0.9799999999999999,0.9797979797979798,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,5,uniform,euclidean,0.9733333333333334,0.9777777777777779,0.9733333333333333,0.973063973063973,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,5,distance,euclidean,0.9733333333333334,0.9755555555555556,0.9733333333333334,0.9731986531986532,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,5,square,euclidean,0.9733333333333334,0.9777777777777779,0.9733333333333333,0.973063973063973,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,7,uniform,euclidean,0.9800000000000001,0.9833333333333334,0.9799999999999999,0.9797979797979798,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,7,distance,euclidean,0.9800000000000001,0.9833333333333334,0.9800000000000001,0.9797979797979798,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,7,square,euclidean,0.9866666666666667,0.9888888888888889,0.9866666666666667,0.9865319865319865,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,10,uniform,euclidean,0.9800000000000001,0.9833333333333334,0.9800000000000001,0.9797979797979798,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,10,distance,euclidean,0.9733333333333334,0.980952380952381,0.9733333333333334,0.9722222222222221,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,10,square,euclidean,0.9733333333333334,0.9771428571428572,0.9733333333333334,0.9727777777777777,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,15,uniform,euclidean,0.9733333333333334,0.9755555555555556,0.9733333333333333,0.9731986531986532,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,15,distance,euclidean,0.9733333333333334,0.9777777777777779,0.9733333333333333,0.973063973063973,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,15,square,euclidean,0.9800000000000001,0.9833333333333334,0.9799999999999999,0.9797979797979798,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,20,uniform,euclidean,0.9800000000000001,0.9833333333333334,0.9800000000000001,0.9797979797979798,0.0,0.0,0.0,0.0
iris.csv,weight,stratified,10,20,distance,euclidean,0.9800000000000001,0.9833333333333334,0.9799999999999999,0.9797979797979798,0.0,0.0,0.0,0.0
