file,tests,stratified,splits,k,weight,metric,acc,pr,rec,f1,acc_std,pr_std,rec_std,f1_std
iris.csv,crossvalidation,not,2,3,uniform,euclidean,0.9333333333333333,0.9416091954022988,0.9318303811057433,0.9310439560439561,0.0,0.0,0.0,0.0
iris.csv,crossvalidation,not,3,3,uniform,euclidean,0.9733333333333333,0.9678230266465561,0.9790005316321105,0.9710071587059922,0.0,0.0,0.0,0.0
iris.csv,crossvalidation,not,5,3,uniform,euclidean,0.9800000000000001,0.9814037814037814,0.9821445221445222,0.980887119760185,0.0,0.0,0.0,0.0
iris.csv,crossvalidation,not,10,3,uniform,euclidean,0.9733333333333334,0.976388888888889,0.9680555555555556,0.9700108225108226,0.0,0.0,0.0,0.0
iris.csv,crossvalidation,strat,2,3,uniform,euclidean,0.9666666666666667,0.9686147186147187,0.9666666666666666,0.9665462331058476,0.0,0.0,0.0,0.0
iris.csv,crossvalidation,strat,3,3,uniform,euclidean,0.9599673202614379,0.9621913580246914,0.9599673202614379,0.9598902187137481,0.0,0.0,0.0,0.0
iris.csv,crossvalidation,strat,5,3,uniform,euclidean,0.9800000000000001,0.9818181818181818,0.9800000000000001,0.9799498746867169,0.0,0.0,0.0,0.0
iris.csv,crossvalidation,strat,10,3,uniform,euclidean,0.9800000000000001,0.9833333333333334,0.9800000000000001,0.9797979797979798,0.0,0.0,0.0,0.0
iris.csv,metric,strat,10,1,uniform,manhattan,0.9600000000000002,0.9622222222222223,0.96,0.95986531986532,0.0,0.0,0.0,0.0
iris.csv,metric,strat,10,1,uniform,euclidean,0.96,0.9682539682539684,0.96,0.9591750841750841,0.0,0.0,0.0,0.0
iris.csv,metric,strat,10,2,uniform,manhattan,0.9600000000000002,0.9682539682539684,0.96,0.9591750841750841,0.0,0.0,0.0,0.0
iris.csv,metric,strat,10,2,uniform,euclidean,0.9533333333333334,0.9611111111111112,0.9533333333333334,0.9528619528619527,0.0,0.0,0.0,0.0
iris.csv,metric,strat,10,3,uniform,manhattan,0.9800000000000001,0.9833333333333334,0.9799999999999999,0.9797979797979798,0.0,0.0,0.0,0.0
iris.csv,metric,strat,10,3,uniform,euclidean,0.9733333333333334,0.9755555555555556,0.9733333333333334,0.9731986531986532,0.0,0.0,0.0,0.0
iris.csv,metric,strat,10,4,uniform,manhattan,0.9666666666666666,0.9700000000000001,0.9666666666666666,0.9664646464646465,0.0,0.0,0.0,0.0
iris.csv,metric,strat,10,4,uniform,euclidean,0.9800000000000001,0.9833333333333334,0.9799999999999999,0.9797979797979798,0.0,0.0,0.0,0.0
