file,tests,stratified,splits,k,weight,metric,acc,pr,rec,f1,acc_std,pr_std,rec_std,f1_std
glass.csv,crossvalidation,not,2,3,uniform,euclidean,0.6448598130841121,0.6479652228815758,0.5777041181452947,0.5758713147737538,0.0,0.0,0.0,0.0
glass.csv,crossvalidation,not,3,3,uniform,euclidean,0.6496478873239436,0.5736356002087658,0.5733088476636864,0.5538026347550157,0.0,0.0,0.0,0.0
glass.csv,crossvalidation,not,5,3,uniform,euclidean,0.6683277962347731,0.5765329042302726,0.5462167897462015,0.5448872478284243,0.0,0.0,0.0,0.0
glass.csv,crossvalidation,not,10,3,uniform,euclidean,0.6909090909090908,0.5711720594220594,0.572010582010582,0.5496981991177038,0.0,0.0,0.0,0.0
glass.csv,crossvalidation,strat,2,3,uniform,euclidean,0.6399737876802096,0.5633271246746424,0.46641778056251737,0.4801753302894547,0.0,0.0,0.0,0.0
glass.csv,crossvalidation,strat,3,3,uniform,euclidean,0.72395359229407,0.7102574366175899,0.6532100829926918,0.6720122319194535,0.0,0.0,0.0,0.0
glass.csv,crossvalidation,strat,5,3,uniform,euclidean,0.6975171985637102,0.6524529256146903,0.598452380952381,0.6054266957214854,0.0,0.0,0.0,0.0
glass.csv,crossvalidation,strat,10,3,uniform,euclidean,0.7202136764836994,0.662972582972583,0.6434523809523809,0.6311186948013573,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,1,uniform,manhattan,0.758700803391879,0.6950224867724868,0.7146230158730159,0.6924937970526206,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,1,uniform,euclidean,0.7107803599908864,0.6382059884559885,0.6521825396825396,0.6288553113553113,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,2,uniform,manhattan,0.6973595054830752,0.5875049950049951,0.6017857142857144,0.5721128713620974,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,2,uniform,euclidean,0.7169635551328916,0.596050986050986,0.5949603174603174,0.5765394695890051,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,3,uniform,manhattan,0.7191816497766155,0.6231187793687794,0.6323412698412699,0.615932030932031,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,3,uniform,euclidean,0.7249819707371195,0.6472985810485811,0.6455952380952381,0.6282845216359149,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,4,uniform,manhattan,0.7217214478884959,0.6167634680134679,0.627202380952381,0.6005506567449291,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,4,uniform,euclidean,0.6760554053116982,0.5166474266474266,0.5348214285714287,0.5082489736785403,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,5,uniform,manhattan,0.7165688925871992,0.5982774170274171,0.616904761904762,0.592828093360601,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,5,uniform,euclidean,0.6968827206355811,0.5886904761904762,0.609781746031746,0.5841506854858248,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,7,uniform,manhattan,0.7189988806007113,0.5889670514670515,0.6227182539682541,0.5854968696880462,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,7,uniform,euclidean,0.6616342734306121,0.5511904761904762,0.5632936507936509,0.5278328343769519,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,10,uniform,manhattan,0.6434555261671967,0.4961767954267954,0.5014484126984127,0.4844265271765272,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,10,uniform,euclidean,0.6035592439597016,0.4269702982202982,0.4440873015873016,0.4153200513223734,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,15,uniform,manhattan,0.6812474863046946,0.49800264550264545,0.5040277777777777,0.48561105615517375,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,15,uniform,euclidean,0.6253447353561771,0.4589343711843711,0.44938492063492064,0.43818238847495816,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,20,uniform,manhattan,0.6273039812971162,0.39764824064824067,0.42644841269841266,0.3992204694743394,0.0,0.0,0.0,0.0
glass.csv,metric,strat,10,20,uniform,euclidean,0.6438706449919265,0.43252873977873973,0.47063492063492063,0.4369225470092342,0.0,0.0,0.0,0.0
glass.csv,weight,strat,10,1,uniform,euclidean,0.718232735990173,0.637361111111111,0.6750396825396827,0.6333469199645669,0.0,0.0,0.0,0.0
glass.csv,weight,strat,10,1,distance,euclidean,0.7175031452148157,0.6718055555555554,0.6637896825396826,0.6509645909645909,0.0,0.0,0.0,0.0
glass.csv,weight,strat,10,1,square,euclidean,0.7199095069690036,0.6306150793650793,0.6578373015873016,0.6290609961933492,0.0,0.0,0.0,0.0
glass.csv,weight,strat,10,2,uniform,euclidean,0.7164645308924484,0.596059496059496,0.6015277777777778,0.5765219105513223,0.0,0.0,0.0,0.0
glass.csv,weight,strat,10,2,distance,euclidean,0.7118968369540453,0.6542063492063492,0.6763492063492063,0.6481586093644915,0.0,0.0,0.0,0.0
glass.csv,weight,strat,10,2,square,euclidean,0.7097483332838024,0.6698148148148149,0.6623214285714285,0.6555066795949148,0.0,0.0,0.0,0.0
glass.csv,weight,strat,10,3,uniform,euclidean,0.7171884751404203,0.5882016594516595,0.6125198412698413,0.5806794730324143,0.0,0.0,0.0,0.0
glass.csv,weight,strat,10,3,distance,euclidean,0.7162267823709472,0.6223214285714286,0.6459325396825397,0.6203055527204133,0.0,0.0,0.0,0.0
glass.csv,weight,strat,10,3,square,euclidean,0.7413792386103599,0.6684361471861471,0.6753968253968254,0.6515767375326199,0.0,0.0,0.0,0.0
